candidate_name,accepted,proposer,round,quality_total,composite_risk_score,risk_band,margin_to_review,margin_to_reject,nearest_match,pronounceability,syllables,failure_codes,warning_codes,refined_from,lineage,q_distinctiveness,q_novelty,q_pronounceability,q_seam,q_morpheme_hygiene,q_shape,q_typicality,sweep_target,target_type,target_stem,difficulty,in_shortlist,q_stem_avoidance,q_memorability
elilmi,True,grammar,1,62.02,67.04,moderate,-12.04,2.96,elemi,0.6087,3,,SIMILARITY_MODERATE,,elilmi,0.0,0.733,1.0,1.0,,,0.001,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.85
zaroro,True,grammar,1,62.83,60.77,moderate,-5.77,9.23,aardora,0.6013,3,,SIMILARITY_MODERATE,,zaroro,0.0,0.733,1.0,1.0,,,0.008,"proprietary mark, anti-infective",brand,,brand,True,1.0,0.9
eltista,False,grammar,1,58.48,71.54,high,-16.54,-1.54,ellipta,0.8462,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,eltista,0.0,0.564,0.874,1.0,,,0.012,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.883
stritiu,False,grammar,1,55.99,70.7,high,-15.7,-0.7,stricta,0.6023,3,SIMILARITY_TOO_HIGH,,,stritiu,0.0,0.564,0.742,1.0,,,0.009,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.842
tedachi,True,grammar,1,63.67,62.94,moderate,-7.94,7.06,debachere,0.6297,3,,SIMILARITY_MODERATE,,tedachi,0.0,0.771,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,True,1.0,0.925
kogri,True,grammar,1,60.7,68.51,moderate,-13.51,1.49,koseri,0.619,2,,SIMILARITY_MODERATE,,kogri,0.0,1.0,0.849,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.654
puiclai,True,grammar,1,58.56,61.39,moderate,-6.39,8.61,nicolai,0.6007,2,,SIMILARITY_MODERATE,,puiclai,0.0,0.771,0.849,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.725
vakso,True,grammar,1,62.81,65.13,moderate,-10.13,4.87,vafseo,0.6001,2,,SIMILARITY_MODERATE,,vakso,0.0,1.0,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,True,1.0,0.654
siollene,False,grammar,1,60.86,78.68,high,-23.68,-8.68,silene,0.8142,3,SIMILARITY_TOO_HIGH,,,siollene,0.0,0.6,1.0,1.0,,,0.004,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.895
motapri,True,grammar,1,60.07,69.33,moderate,-14.33,0.67,mosapride,0.7247,3,,SIMILARITY_MODERATE,,motapri,0.0,0.564,0.899,1.0,,,0.089,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.925
cimuti,False,grammar,1,62.77,73.67,high,-18.67,-3.67,gimoti,0.6195,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,cimuti,0.0,0.733,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.9
piirvata,True,grammar,1,61.91,68.4,moderate,-13.4,1.6,pinnata,0.6006,4,,SIMILARITY_MODERATE,,piirvata,0.0,0.8,1.0,1.0,,,0.004,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.779
deratum,False,ngram_guided,1,69.09,81.8,high,-26.8,-11.8,odoratum,0.9898,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,deratum,0.0,0.564,1.0,1.0,,,0.961,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.967
valdolamica,True,ngram_guided,1,63.51,63.27,moderate,-8.27,6.73,magellanica,0.7872,5,,SIMILARITY_MODERATE,,valdolamica,0.0,0.668,1.0,1.0,,,0.942,"proprietary mark, anti-infective",brand,,brand,True,1.0,0.508
bontranz,True,ngram_guided,1,61.87,68.71,moderate,-13.71,1.29,tonsurans,0.7725,2,,SIMILARITY_MODERATE,,bontranz,0.0,0.6,0.737,1.0,,,0.875,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.743
vancelest,True,ngram_guided,1,61.18,64.02,moderate,-9.02,5.98,vaxelis,0.9215,3,,SIMILARITY_MODERATE,,vancelest,0.0,0.433,0.874,1.0,,,0.663,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.838
clarozole,False,ngram_guided,1,60.02,72.63,high,-17.63,-2.63,letrozole,0.8531,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,clarozole,0.0,0.433,0.854,1.0,,,0.495,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.869
circa,False,ngram_guided,1,61.05,74.52,high,-19.52,-4.52,circata,0.6444,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,circa,0.0,0.45,1.0,1.0,,,0.742,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.654
octozol,False,ngram_guided,1,62.87,74.34,high,-19.34,-4.34,proctosol,0.7879,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,octozol,0.0,0.357,1.0,1.0,,,0.624,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.925
khedecitisp,True,ngram_guided,1,53.89,62.76,moderate,-7.76,7.24,hepatitis,0.5661,4,,SIMILARITY_MODERATE|ILLEGAL_ONSET_CLUSTER,,khedecitisp,0.0,0.668,0.739,1.0,,,0.023,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.6
lurogmtinac,True,ngram_guided,1,54.77,59.13,moderate,-4.13,10.87,bromfenac,0.605,4,,SIMILARITY_MODERATE,,lurogmtinac,0.0,0.668,0.813,1.0,,,0.004,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.6
vidiaderm,False,ngram_guided,1,58.23,81.05,high,-26.05,-11.05,diaderm,0.8558,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,vidiaderm,0.0,0.239,1.0,1.0,,,0.635,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.721
vinestron,False,ngram_guided,1,52.2,74.28,high,-19.28,-4.28,dienestrol,0.9522,3,SIMILARITY_TOO_HIGH,,,vinestron,0.0,0.239,0.788,1.0,,,0.433,"proprietary mark, anti-infective",brand,,brand,False,0.8,0.838
atopiraprov,True,ngram_guided,1,54.47,62.9,moderate,-7.9,7.1,spirapril,0.6453,5,,SIMILARITY_MODERATE,,atopiraprov,0.0,0.482,0.94,1.0,,,0.244,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.508
idate,False,ngram_guided,1,62.89,84.7,high,-29.7,-14.7,date,0.758,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,idate,0.0,0.45,1.0,1.0,,,0.855,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.717
alosetlidop,True,ngram_guided,1,59.0,65.48,moderate,-10.48,4.52,alosetron,0.6576,5,,SIMILARITY_MODERATE,,alosetlidop,0.0,0.482,1.0,1.0,,,0.703,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.508
moneerydayv,True,ngram_guided,1,52.55,57.69,moderate,-2.69,12.31,moderiba,0.6263,4,,SIMILARITY_MODERATE,,moneerydayv,0.0,0.482,0.889,1.0,,,0.014,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.55
cimec,False,ngram_guided,1,66.12,86.14,high,-31.14,-16.14,cimex,0.6428,2,SIMILARITY_TOO_HIGH,,,cimec,0.0,0.68,1.0,1.0,,,0.856,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.717
hemocys,False,ngram_guided,1,63.45,78.33,high,-23.33,-8.33,hemocyte,0.719,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,hemocys,0.0,0.357,0.889,1.0,,,0.97,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.883
scarboplata,False,ngram_guided,1,51.59,81.24,high,-26.24,-11.24,carboplatin,0.8223,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,scarboplata,0.0,0.073,0.709,1.0,,,0.879,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.575
febrax,False,ngram_guided,1,62.8,76.54,high,-21.54,-6.54,debrox,0.7023,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,febrax,0.0,0.733,0.849,1.0,,,0.581,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.733
sular,False,ngram_guided,1,62.2,100.0,high,-45.0,-30.0,sular,0.9577,2,EXACT_NAME_COLLISION|TRADEMARK_HIT,,,sular,0.0,0.45,1.0,1.0,,,0.769,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.717
mysolobe,False,ngram_guided,1,60.5,76.2,high,-21.2,-6.2,mysoline,0.6972,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,mysolobe,0.0,0.6,0.889,1.0,,,0.154,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.895
cetim,False,ngram_guided,1,63.87,73.76,high,-18.76,-3.76,stim,0.7833,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,cetim,0.0,0.68,1.0,1.0,,,0.575,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.717
caplustella,True,ngram_guided,1,56.06,69.45,moderate,-14.45,0.55,capsella,0.8526,4,,SIMILARITY_MODERATE,,caplustella,0.0,0.482,0.709,1.0,,,0.722,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.575
gasynchiq,True,ngram_guided,1,60.9,60.38,moderate,-5.38,9.62,palynziq,0.6487,3,,SIMILARITY_MODERATE,,gasynchiq,0.0,0.628,0.889,1.0,,,0.38,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.775
duratum,False,ngram_guided+refined,1,63.26,81.41,high,-26.41,-11.41,odoratum,0.9742,3,SIMILARITY_TOO_HIGH,,deratum,deratum -> duratum,0.0,0.357,1.0,1.0,,,0.595,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.967
wuratum,False,ngram_guided+refined,1,58.5,73.09,high,-18.09,-3.09,atratum,0.6153,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,deratum,deratum -> duratum -> wuratum,0.0,0.357,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.967
wusatum,True,ngram_guided+refined,1,61.4,67.48,moderate,-12.48,2.52,anisatum,0.603,3,,SIMILARITY_MODERATE,deratum,deratum -> duratum -> wuratum -> wusatum,0.0,0.564,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.967
cimuc,False,ngram_guided+refined,1,59.27,74.07,high,-19.07,-4.07,cimex,0.6004,2,SIMILARITY_TOO_HIGH,,cimec,cimec -> cimuc,0.0,0.68,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.717
cikuc,True,ngram_guided+refined,1,63.75,61.49,moderate,-6.49,8.51,cicuta,0.6,2,,SIMILARITY_MODERATE,cimec,cimec -> cimuc -> cikuc,0.0,1.0,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,True,1.0,0.717
cotim,True,ngram_guided+refined,1,59.43,69.18,moderate,-14.18,0.82,cotinus,0.7991,2,,SIMILARITY_MODERATE,cetim,cetim -> cotim,0.0,0.68,1.0,1.0,,,0.02,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.717
hemocyw,False,ngram_guided+refined,1,57.75,74.88,high,-19.88,-4.88,hemocyte,0.6007,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,hemocys,hemocys -> hemocyw,0.0,0.357,0.889,1.0,,,0.257,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.883
hemocyl,False,ngram_guided+refined,1,59.53,83.44,high,-28.44,-13.44,hemofil,0.7361,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,hemocys,hemocys -> hemocyw -> hemocyl,0.0,0.357,0.889,1.0,,,0.48,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.883
hemozyl,False,ngram_guided+refined,1,68.6,80.74,high,-25.74,-10.74,hemofil,0.8095,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,hemocys,hemocys -> hemocyw -> hemocyl -> hemozyl,0.0,0.771,0.889,1.0,,,0.889,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.883
udate,False,ngram_guided+refined,1,59.51,84.7,high,-29.7,-14.7,date,0.7508,2,SIMILARITY_TOO_HIGH,,idate,idate -> udate,0.0,0.68,1.0,1.0,,,0.03,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.717
odate,False,ngram_guided+refined,1,59.92,87.34,high,-32.34,-17.34,iodate,0.7724,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,idate,idate -> udate -> odate,0.0,0.45,1.0,1.0,,,0.484,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.717
adate,False,ngram_guided+refined,1,59.9,84.7,high,-29.7,-14.7,date,0.9301,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,idate,idate -> udate -> odate -> adate,0.0,0.45,1.0,1.0,,,0.481,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.717
octorol,False,ngram_guided+refined,1,64.03,80.37,high,-25.37,-10.37,hectorol,0.793,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,octozol,octozol -> octorol,0.0,0.357,1.0,1.0,,,0.769,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.925
uctorol,False,ngram_guided+refined,1,57.9,83.45,high,-28.45,-13.45,hectorol,0.645,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,octozol,octozol -> octorol -> uctorol,0.0,0.357,1.0,1.0,,,0.004,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.925
actorol,False,ngram_guided+refined,1,63.63,81.29,high,-26.29,-11.29,hectorol,0.9457,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,octozol,octozol -> octorol -> uctorol -> actorol,0.0,0.357,1.0,1.0,,,0.72,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.925
felrax,False,ngram_guided+refined,1,59.94,76.22,high,-21.22,-6.22,selrx,0.6447,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,febrax,febrax -> felrax,0.0,0.733,0.849,1.0,,,0.224,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.733
filrax,True,ngram_guided+refined,1,61.92,69.9,moderate,-14.9,0.1,firox,0.6578,2,,SIMILARITY_MODERATE,febrax,febrax -> felrax -> filrax,0.0,1.0,0.849,1.0,,,0.004,"proprietary mark, anti-infective",brand,,brand,False,1.0,0.733
comuti,True,grammar+refined,1,62.77,62.9,moderate,-7.9,7.1,cometriq,0.6648,3,,SIMILARITY_MODERATE,cimuti,cimuti -> comuti,0.0,0.733,1.0,1.0,,,0.0,"proprietary mark, anti-infective",brand,,brand,True,1.0,0.9
sulusto,True,grammar,1,62.37,66.03,moderate,-11.03,3.97,soluton,0.7818,3,,SIMILARITY_MODERATE,,sulusto,0.0,0.771,0.899,1.0,,,0.013,"proprietary mark, respiratory",brand,,brand,True,1.0,0.925
idiysa,True,grammar,1,64.0,66.51,moderate,-11.51,3.49,disal,0.6001,4,,SIMILARITY_MODERATE,,idiysa,0.0,1.0,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,True,1.0,0.733
hamarcy,True,grammar,1,61.49,64.14,moderate,-9.14,5.86,homarus,0.6345,3,,SIMILARITY_MODERATE,,hamarcy,0.0,0.771,0.889,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.883
clavorzo,False,grammar,1,58.63,73.72,high,-18.72,-3.72,flavors,0.7298,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,clavorzo,0.0,0.6,0.829,1.0,,,0.025,"proprietary mark, respiratory",brand,,brand,False,1.0,0.895
syzeza,True,grammar,1,63.45,67.67,moderate,-12.67,2.33,synera,0.6006,3,,SIMILARITY_MODERATE,,syzeza,0.0,1.0,0.889,1.0,,,0.001,"proprietary mark, respiratory",brand,,brand,True,1.0,0.8
itevmo,False,grammar,1,58.99,78.03,high,-23.03,-8.03,retevmo,0.6006,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,itevmo,0.0,0.517,1.0,1.0,,,0.001,"proprietary mark, respiratory",brand,,brand,False,1.0,0.85
xomosa,False,grammar,1,59.73,76.67,high,-21.67,-6.67,dumosa,0.6372,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,xomosa,0.0,0.517,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.9
dondamiu,False,grammar,1,59.08,73.54,high,-18.54,-3.54,pongamia,0.609,4,SIMILARITY_TOO_HIGH,,,dondamiu,0.0,0.6,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.779
sisyzi,True,grammar,1,59.71,60.82,moderate,-5.82,9.18,silybin,0.6004,3,,SIMILARITY_MODERATE,,sisyzi,0.0,0.733,0.889,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.8
dirjare,True,grammar,1,65.13,60.65,moderate,-5.65,9.35,duocare,0.6003,2,,SIMILARITY_MODERATE,,dirjare,0.0,1.0,1.0,1.0,,,0.001,"proprietary mark, respiratory",brand,,brand,True,1.0,0.808
vupore,False,grammar,1,61.02,71.81,high,-16.81,-1.81,spore,0.6009,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,vupore,0.0,0.733,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.783
lonumbo,True,grammar,1,60.81,68.73,moderate,-13.73,1.27,lidonumb,0.6574,3,,SIMILARITY_MODERATE,,lonumbo,0.0,0.564,1.0,1.0,,,0.004,"proprietary mark, respiratory",brand,,brand,False,1.0,0.925
elilmi,True,grammar,1,62.02,67.04,moderate,-12.04,2.96,elemi,0.6087,3,,SIMILARITY_MODERATE,,elilmi,0.0,0.733,1.0,1.0,,,0.001,"proprietary mark, respiratory",brand,,brand,False,1.0,0.85
zaroro,True,grammar,1,62.83,60.77,moderate,-5.77,9.23,aardora,0.6013,3,,SIMILARITY_MODERATE,,zaroro,0.0,0.733,1.0,1.0,,,0.008,"proprietary mark, respiratory",brand,,brand,True,1.0,0.9
eltista,False,grammar,1,58.48,71.54,high,-16.54,-1.54,ellipta,0.8462,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,eltista,0.0,0.564,0.874,1.0,,,0.012,"proprietary mark, respiratory",brand,,brand,False,1.0,0.883
stritiu,False,grammar,1,55.99,70.7,high,-15.7,-0.7,stricta,0.6023,3,SIMILARITY_TOO_HIGH,,,stritiu,0.0,0.564,0.742,1.0,,,0.009,"proprietary mark, respiratory",brand,,brand,False,1.0,0.842
tedachi,True,grammar,1,63.67,62.94,moderate,-7.94,7.06,debachere,0.6297,3,,SIMILARITY_MODERATE,,tedachi,0.0,0.771,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,True,1.0,0.925
kogri,True,grammar,1,60.7,68.51,moderate,-13.51,1.49,koseri,0.619,2,,SIMILARITY_MODERATE,,kogri,0.0,1.0,0.849,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.654
puiclai,True,grammar,1,58.56,61.39,moderate,-6.39,8.61,nicolai,0.6007,2,,SIMILARITY_MODERATE,,puiclai,0.0,0.771,0.849,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.725
vakso,True,grammar,1,62.81,65.13,moderate,-10.13,4.87,vafseo,0.6001,2,,SIMILARITY_MODERATE,,vakso,0.0,1.0,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,True,1.0,0.654
siollene,False,grammar,1,60.86,78.68,high,-23.68,-8.68,silene,0.8142,3,SIMILARITY_TOO_HIGH,,,siollene,0.0,0.6,1.0,1.0,,,0.004,"proprietary mark, respiratory",brand,,brand,False,1.0,0.895
motapri,True,grammar,1,60.07,69.33,moderate,-14.33,0.67,mosapride,0.7247,3,,SIMILARITY_MODERATE,,motapri,0.0,0.564,0.899,1.0,,,0.089,"proprietary mark, respiratory",brand,,brand,False,1.0,0.925
cimuti,False,grammar,1,62.77,73.67,high,-18.67,-3.67,gimoti,0.6195,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,cimuti,0.0,0.733,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.9
piirvata,True,grammar,1,61.91,68.4,moderate,-13.4,1.6,pinnata,0.6006,4,,SIMILARITY_MODERATE,,piirvata,0.0,0.8,1.0,1.0,,,0.004,"proprietary mark, respiratory",brand,,brand,False,1.0,0.779
deratum,False,ngram_guided,1,69.09,81.8,high,-26.8,-11.8,odoratum,0.9898,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,deratum,0.0,0.564,1.0,1.0,,,0.961,"proprietary mark, respiratory",brand,,brand,False,1.0,0.967
valdolamica,True,ngram_guided,1,63.51,63.27,moderate,-8.27,6.73,magellanica,0.7872,5,,SIMILARITY_MODERATE,,valdolamica,0.0,0.668,1.0,1.0,,,0.942,"proprietary mark, respiratory",brand,,brand,True,1.0,0.508
bontranz,True,ngram_guided,1,61.87,68.71,moderate,-13.71,1.29,tonsurans,0.7725,2,,SIMILARITY_MODERATE,,bontranz,0.0,0.6,0.737,1.0,,,0.875,"proprietary mark, respiratory",brand,,brand,False,1.0,0.743
vancelest,True,ngram_guided,1,61.18,64.02,moderate,-9.02,5.98,vaxelis,0.9215,3,,SIMILARITY_MODERATE,,vancelest,0.0,0.433,0.874,1.0,,,0.663,"proprietary mark, respiratory",brand,,brand,False,1.0,0.838
clarozole,False,ngram_guided,1,60.02,72.63,high,-17.63,-2.63,letrozole,0.8531,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,clarozole,0.0,0.433,0.854,1.0,,,0.495,"proprietary mark, respiratory",brand,,brand,False,1.0,0.869
circa,False,ngram_guided,1,61.05,74.52,high,-19.52,-4.52,circata,0.6444,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,circa,0.0,0.45,1.0,1.0,,,0.742,"proprietary mark, respiratory",brand,,brand,False,1.0,0.654
octozol,False,ngram_guided,1,62.87,74.34,high,-19.34,-4.34,proctosol,0.7879,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,octozol,0.0,0.357,1.0,1.0,,,0.624,"proprietary mark, respiratory",brand,,brand,False,1.0,0.925
khedecitisp,True,ngram_guided,1,53.89,62.76,moderate,-7.76,7.24,hepatitis,0.5661,4,,SIMILARITY_MODERATE|ILLEGAL_ONSET_CLUSTER,,khedecitisp,0.0,0.668,0.739,1.0,,,0.023,"proprietary mark, respiratory",brand,,brand,False,1.0,0.6
lurogmtinac,True,ngram_guided,1,54.77,59.13,moderate,-4.13,10.87,bromfenac,0.605,4,,SIMILARITY_MODERATE,,lurogmtinac,0.0,0.668,0.813,1.0,,,0.004,"proprietary mark, respiratory",brand,,brand,False,1.0,0.6
vidiaderm,False,ngram_guided,1,58.23,81.05,high,-26.05,-11.05,diaderm,0.8558,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,vidiaderm,0.0,0.239,1.0,1.0,,,0.635,"proprietary mark, respiratory",brand,,brand,False,1.0,0.721
vinestron,False,ngram_guided,1,52.2,74.28,high,-19.28,-4.28,dienestrol,0.9522,3,SIMILARITY_TOO_HIGH,,,vinestron,0.0,0.239,0.788,1.0,,,0.433,"proprietary mark, respiratory",brand,,brand,False,0.8,0.838
atopiraprov,True,ngram_guided,1,54.47,62.9,moderate,-7.9,7.1,spirapril,0.6453,5,,SIMILARITY_MODERATE,,atopiraprov,0.0,0.482,0.94,1.0,,,0.244,"proprietary mark, respiratory",brand,,brand,False,1.0,0.508
idate,False,ngram_guided,1,62.89,84.7,high,-29.7,-14.7,date,0.758,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,idate,0.0,0.45,1.0,1.0,,,0.855,"proprietary mark, respiratory",brand,,brand,False,1.0,0.717
alosetlidop,True,ngram_guided,1,59.0,65.48,moderate,-10.48,4.52,alosetron,0.6576,5,,SIMILARITY_MODERATE,,alosetlidop,0.0,0.482,1.0,1.0,,,0.703,"proprietary mark, respiratory",brand,,brand,False,1.0,0.508
moneerydayv,True,ngram_guided,1,52.55,57.69,moderate,-2.69,12.31,moderiba,0.6263,4,,SIMILARITY_MODERATE,,moneerydayv,0.0,0.482,0.889,1.0,,,0.014,"proprietary mark, respiratory",brand,,brand,False,1.0,0.55
cimec,False,ngram_guided,1,66.12,86.14,high,-31.14,-16.14,cimex,0.6428,2,SIMILARITY_TOO_HIGH,,,cimec,0.0,0.68,1.0,1.0,,,0.856,"proprietary mark, respiratory",brand,,brand,False,1.0,0.717
hemocys,False,ngram_guided,1,63.45,78.33,high,-23.33,-8.33,hemocyte,0.719,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,hemocys,0.0,0.357,0.889,1.0,,,0.97,"proprietary mark, respiratory",brand,,brand,False,1.0,0.883
scarboplata,False,ngram_guided,1,51.59,81.24,high,-26.24,-11.24,carboplatin,0.8223,4,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,scarboplata,0.0,0.073,0.709,1.0,,,0.879,"proprietary mark, respiratory",brand,,brand,False,1.0,0.575
febrax,False,ngram_guided,1,62.8,76.54,high,-21.54,-6.54,debrox,0.7023,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,febrax,0.0,0.733,0.849,1.0,,,0.581,"proprietary mark, respiratory",brand,,brand,False,1.0,0.733
sular,False,ngram_guided,1,62.2,100.0,high,-45.0,-30.0,sular,0.9577,2,EXACT_NAME_COLLISION|TRADEMARK_HIT,,,sular,0.0,0.45,1.0,1.0,,,0.769,"proprietary mark, respiratory",brand,,brand,False,1.0,0.717
mysolobe,False,ngram_guided,1,60.5,76.2,high,-21.2,-6.2,mysoline,0.6972,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,mysolobe,0.0,0.6,0.889,1.0,,,0.154,"proprietary mark, respiratory",brand,,brand,False,1.0,0.895
cetim,False,ngram_guided,1,63.87,73.76,high,-18.76,-3.76,stim,0.7833,2,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,,cetim,0.0,0.68,1.0,1.0,,,0.575,"proprietary mark, respiratory",brand,,brand,False,1.0,0.717
caplustella,True,ngram_guided,1,56.06,69.45,moderate,-14.45,0.55,capsella,0.8526,4,,SIMILARITY_MODERATE,,caplustella,0.0,0.482,0.709,1.0,,,0.722,"proprietary mark, respiratory",brand,,brand,False,1.0,0.575
gasynchiq,True,ngram_guided,1,60.9,60.38,moderate,-5.38,9.62,palynziq,0.6487,3,,SIMILARITY_MODERATE,,gasynchiq,0.0,0.628,0.889,1.0,,,0.38,"proprietary mark, respiratory",brand,,brand,False,1.0,0.775
duratum,False,ngram_guided+refined,1,63.26,81.41,high,-26.41,-11.41,odoratum,0.9742,3,SIMILARITY_TOO_HIGH,,deratum,deratum -> duratum,0.0,0.357,1.0,1.0,,,0.595,"proprietary mark, respiratory",brand,,brand,False,1.0,0.967
wuratum,False,ngram_guided+refined,1,58.5,73.09,high,-18.09,-3.09,atratum,0.6153,3,SIMILARITY_TOO_HIGH|TRADEMARK_HIT,,deratum,deratum -> duratum -> wuratum,0.0,0.357,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.967
wusatum,True,ngram_guided+refined,1,61.4,67.48,moderate,-12.48,2.52,anisatum,0.603,3,,SIMILARITY_MODERATE,deratum,deratum -> duratum -> wuratum -> wusatum,0.0,0.564,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.967
cimuc,False,ngram_guided+refined,1,59.27,74.07,high,-19.07,-4.07,cimex,0.6004,2,SIMILARITY_TOO_HIGH,,cimec,cimec -> cimuc,0.0,0.68,1.0,1.0,,,0.0,"proprietary mark, respiratory",brand,,brand,False,1.0,0.717
